Joint 1 Angle,Joint 2 Angle,Joint 3 Angle,Torque 1,Torque 2,Torque 3
-3.141592653589793,-1.7453292519943295,3.141592653589793,-3.1447569903712265,-1.746247160859909,3.1446903059954256
-3.141592653589793,-1.0471975511965979,-3.141592653589793,-3.1061649323103415,-1.0447450531979554,-3.143861091015493
-3.141592653589793,-1.0471975511965979,-2.443460952792061,-3.1463015876828035,-1.0512389124028496,-2.4445185629046016
-3.141592653589793,-1.0471975511965979,-1.7453292519943295,-3.1423247823297937,-1.0480727427040832,-1.7459121560637851
-3.141592653589793,-1.0471975511965979,-1.0471975511965979,-3.138314282457796,-1.0468092669921982,-1.047360848869569
-3.141592653589793,-1.0471975511965979,-0.34906585039886595,-3.13842589117292,-1.047873174795652,-0.34831405047856395
-3.141592653589793,-1.0471975511965979,0.34906585039886595,-3.142643989968186,-1.0492663477770714,0.35105808414083867
-3.141592653589793,-1.0471975511965979,1.0471975511965974,-3.142789899362479,-1.0473064814231918,1.0486958919602318
-3.141592653589793,-1.0471975511965979,1.7453292519943293,-3.1368959972331973,-1.0449845685479133,1.7456872542222028
-3.141592653589793,-1.0471975511965979,2.443460952792061,-3.1356152279238976,-1.047016475398819,2.442689822306989
-3.141592653589793,-1.0471975511965979,3.141592653589793,-3.1429445032293586,-1.0531644051296496,3.13893462050864
-3.141592653589793,-0.34906585039886595,-3.141592653589793,-3.0825045756534015,-0.33383842615753084,-3.155677255927971
-3.141592653589793,-0.34906585039886595,-2.443460952792061,-3.1664195507517854,-0.3741276755233504,-2.466869801494282
-3.141592653589793,-0.34906585039886595,-1.7453292519943295,-3.1089150020789713,-0.33455319659813443,-1.7525300591440882
-3.141592653589793,-0.34906585039886595,-1.0471975511965979,-3.073683068756761,-0.3136417487305576,-1.0416981972858426
-3.141592653589793,-0.34906585039886595,-0.34906585039886595,-3.075038131701477,-0.3118329579925306,-0.3309958611545964
-3.141592653589793,-0.34906585039886595,0.34906585039886595,-3.105045579160903,-0.31933621500538223,0.38171865134992394
-3.141592653589793,-0.34906585039886595,1.0471975511965974,-3.0978985766231366,-0.31442960769321854,1.0687186292804165
-3.141592653589793,-0.34906585039886595,1.7453292519943293,-3.065564714399653,-0.31013643735773955,1.7454743063893503
-3.141592653589793,-0.34906585039886595,2.443460952792061,-3.075923540793031,-0.32825300241110345,2.4280251998770948
-3.141592653589793,-0.34906585039886595,3.141592653589793,-3.1390265513469693,-0.373254244345883,3.1065786214961024
-3.141592653589793,0.34906585039886595,-3.141592653589793,-3.0889215431434844,0.41111945033308084,-3.1989891157145762
-3.141592653589793,0.34906585039886595,-2.443460952792061,-3.1907248745488404,0.3014679698919675,-2.49037945737166
-3.141592653589793,0.34906585039886595,-1.7453292519943295,-3.0624272594094912,0.3800601702197996,-1.7574094671139464
-3.141592653589793,0.34906585039886595,-1.0471975511965979,-3.0221097086781072,0.4188617689176903,-1.0347463125697416
-3.141592653589793,0.34906585039886595,-0.34906585039886595,-3.0516305130575856,0.4188836606127182,-0.31718063908450783
-3.141592653589793,0.34906585039886595,0.34906585039886595,-3.102052031391358,0.40063652205912526,0.400204141186238
-3.141592653589793,0.34906585039886595,1.0471975511965974,-3.062559479141252,0.4009874882042525,1.0786506274318173
-3.141592653589793,0.34906585039886595,1.7453292519943293,-3.0302405177512095,0.4042643861523741,1.743436725900522
-3.141592653589793,0.34906585039886595,2.443460952792061,-3.072858110848304,0.37930603656772766,2.4210479284167143
-3.141592653589793,0.34906585039886595,3.141592653589793,-3.1657083496180016,0.32448989521652544,3.0975166962017484
-3.141592653589793,1.0471975511965974,-3.141592653589793,-3.031607921624022,1.078055987925107,-3.170135157115706
-3.141592653589793,1.0471975511965974,-2.443460952792061,-3.160121162146038,1.0325803412014314,-2.4592298636207732
-3.141592653589793,1.0471975511965974,-1.7453292519943295,-3.1213361265907995,1.0553798826764065,-1.7519218632593845
-3.141592653589793,1.0471975511965974,-1.0471975511965979,-3.107246935712658,1.07426848767124,-1.043980361507652
-3.141592653589793,1.0471975511965974,-0.34906585039886595,-3.119906869440661,1.0763515964679673,-0.3375440829563417
-3.141592653589793,1.0471975511965974,0.34906585039886595,-3.1341665245206163,1.0676518935804928,0.3666330895914226
-3.141592653589793,1.0471975511965974,1.0471975511965974,-3.11672723704062,1.0668204797233223,1.060325836469835
-3.141592653589793,1.0471975511965974,1.7453292519943293,-3.1052556118668977,1.0717867519951647,1.747404043623599
-3.141592653589793,1.0471975511965974,2.443460952792061,-3.1262299536540974,1.0636693555595171,2.4358655796193043
-3.141592653589793,1.0471975511965974,3.141592653589793,-3.163166230955926,1.0413344025718423,3.12513327327428
-3.141592653589793,1.7453292519943293,-3.141592653589793,-2.9839914741296973,1.7310104944556088,-3.1283485222965823
-3.141592653589793,1.7453292519943293,-2.443460952792061,-3.144693346707026,1.7493768068521818,-2.4462407418420966
-3.141592653589793,1.7453292519943293,-1.7453292519943295,-3.148013777360144,1.7441812890836301,-1.7492295856013622
-3.141592653589793,1.7453292519943293,-1.0471975511965979,-3.1415677162565707,1.7472727744915855,-1.0495554036959414
-3.141592653589793,1.7453292519943293,-0.34906585039886595,-3.136293832737282,1.7538560099975622,-0.3488854857576804
-3.141592653589793,1.7453292519943293,0.34906585039886595,-3.138076654654967,1.7575553794131393,0.3522647950587402
-3.141592653589793,1.7453292519943293,1.0471975511965974,-3.1407424707024445,1.7557485729810167,1.053070427839132
-3.141592653589793,1.7453292519943293,1.7453292519943293,-3.13773772445631,1.7549920082360653,1.7502049168206464
-3.141592653589793,1.7453292519943293,2.443460952792061,-3.137900782118637,1.7554497806817977,2.4446574201801115
-3.141592653589793,1.7453292519943293,3.141592653589793,-3.146321994246412,1.7524190283503915,3.1380341980784823
-3.141592653589793,2.443460952792061,-3.141592653589793,-2.9863693095604162,2.3915180667114564,-3.0935480937779856
-3.141592653589793,2.443460952792061,-2.443460952792061,-3.116152925798913,2.4774841926243143,-2.4186397291375665
-3.141592653589793,2.443460952792061,-1.7453292519943295,-3.156171690673815,2.422047048496797,-1.742355526583412
-3.141592653589793,2.443460952792061,-1.0471975511965979,-3.1548574916662457,2.3975461356616,-1.0585610277843998
-3.141592653589793,2.443460952792061,-0.34906585039886595,-3.145446442364271,2.4059195436994782,-0.37117003282304023
-3.141592653589793,2.443460952792061,0.34906585039886595,-3.1564646032309067,2.4260839757163897,0.31917513578591034
-3.141592653589793,2.443460952792061,1.0471975511965974,-3.171470505691163,2.423804277314234,1.0345445412171048
-3.141592653589793,2.443460952792061,1.7453292519943293,-3.148438549857886,2.4171264659776823,1.7531383330959591
-3.141592653589793,2.443460952792061,2.443460952792061,-3.1167159267599693,2.4346512253585333,2.4613568332543587
-3.141592653589793,2.443460952792061,3.141592653589793,-3.0961541055253434,2.4724673458084703,3.168124317102688
-3.141592653589793,3.141592653589793,-3.141592653589793,-3.0662600179387445,2.9945173348603253,-3.0055553734014473
-3.141592653589793,3.141592653589793,-2.443460952792061,-3.039134218468927,3.2440236250625856,-2.3410025176711953
-3.141592653589793,3.141592653589793,-1.7453292519943295,-3.119339281018862,3.072726631252332,-1.7230758794233987
-3.141592653589793,3.141592653589793,-1.0471975511965979,-3.1668576741783037,3.002556993375533,-1.0724625717851084
-3.141592653589793,3.141592653589793,-0.34906585039886595,-3.2078143986152026,2.998978426846808,-0.41528759542427524
-3.141592653589793,3.141592653589793,0.34906585039886595,-3.2634836427390344,3.0179395567063363,0.22717486124962477
-3.141592653589793,3.141592653589793,1.0471975511965974,-3.215292491717785,3.0145060248011735,0.9734977130686057
-3.141592653589793,3.141592653589793,1.7453292519943293,-3.1353413864989736,3.019167327694882,1.7515805190851488
-3.141592653589793,3.141592653589793,2.443460952792061,-3.091538002381957,3.075466435387198,2.493515603999897
-3.141592653589793,3.141592653589793,3.141592653589793,-3.0329370382747114,3.206284948953804,3.250248268904875
-2.443460952792061,-3.141592653589793,-3.141592653589793,-2.4758462903858502,-3.1247686624746867,-3.1571540000684757
-2.443460952792061,-3.141592653589793,-2.443460952792061,-2.333150402688309,-3.03133325518401,-2.333150402688309
-2.443460952792061,-3.141592653589793,-1.7453292519943295,-2.4206449080168593,-3.21699557295378,-1.7225132072191276
-2.443460952792061,-3.141592653589793,-1.0471975511965979,-2.4714061445076587,-3.291237630643133,-1.0751427429121951
-2.443460952792061,-3.141592653589793,-0.34906585039886595,-2.5140822017207114,-3.293230982278175,-0.4196870993275161
-2.443460952792061,-3.141592653589793,0.34906585039886595,-2.571646208474011,-3.2712936403082264,0.22088059471691635
-2.443460952792061,-3.141592653589793,1.0471975511965974,-2.5196724417919145,-3.2736088259235077,0.970986062196744
-2.443460952792061,-3.141592653589793,1.7453292519943293,-2.4356739282241073,-3.2680371062586593,1.7531162765622832
-2.443460952792061,-3.141592653589793,2.443460952792061,-2.3907948397015106,-3.2094621050958163,2.496127065882612
-2.443460952792061,-3.141592653589793,3.141592653589793,-2.331554250760779,-3.0750523743289997,3.2534993556210754
-2.443460952792061,-2.443460952792061,-3.141592653589793,-2.530625447471035,-2.662176105977264,-2.939292125993989
-2.443460952792061,-2.443460952792061,-2.443460952792061,-2.4074758674602164,-2.3774204220715154,-2.3886131549820755
-2.443460952792061,-2.443460952792061,-1.7453292519943295,-2.4208328964598143,-2.458147268612912,-1.7197760270524336
-2.443460952792061,-2.443460952792061,-1.0471975511965979,-2.4851503932887393,-2.5197524904768387,-1.0528577368510204
-2.443460952792061,-2.443460952792061,-0.34906585039886595,-2.5414698324137617,-2.5266767960906225,-0.3848482839660182
-2.443460952792061,-2.443460952792061,0.34906585039886595,-2.5492771534627727,-2.4997808004014446,0.2845444770316815
-2.443460952792061,-2.443460952792061,1.0471975511965974,-2.4799671990293857,-2.502005388605723,1.001181877759071
-2.443460952792061,-2.443460952792061,1.7453292519943293,-2.459429683325833,-2.521670242802064,1.742022308340336
-2.443460952792061,-2.443460952792061,2.443460952792061,-2.467582795175723,-2.490410092345379,2.471409948597009
-2.443460952792061,-2.443460952792061,3.141592653589793,-2.443327502218546,-2.405886986297357,3.2002952378745984
-2.443460952792061,-1.7453292519943295,-3.141592653589793,-2.081229412463122,-1.7451476910827997,-3.1417605883106314
-2.443460952792061,-1.7453292519943295,-2.443460952792061,-2.447268600169362,-1.7295768796684754,-2.4273186155335402
-2.443460952792061,-1.7453292519943295,-1.7453292519943295,-2.4417733263596904,-1.740169702759172,-1.7331376058901806
-2.443460952792061,-1.7453292519943295,-1.0471975511965979,-2.4634752814790435,-1.7616161534519492,-1.0445926156116359
-2.443460952792061,-1.7453292519943295,-0.34906585039886595,-2.4837687617808397,-1.7706430377384301,-0.3563288427457728
-2.443460952792061,-1.7453292519943295,0.34906585039886595,-2.4809642951711948,-1.7640926867627256,0.3342571526482046
-2.443460952792061,-1.7453292519943295,1.0471975511965974,-2.4586319989452177,-1.759342845703614,1.0341086111613624
-2.443460952792061,-1.7453292519943295,1.7453292519943293,-2.454442776059401,-1.7638913236262634,1.7416787450288187
-2.443460952792061,-1.7453292519943295,2.443460952792061,-2.459152530062194,-1.7608600724407313,2.4485330393101927
-2.443460952792061,-1.7453292519943295,3.141592653589793,-2.453858210258474,-1.746412661800588,3.152486829215809
-2.443460952792061,-1.0471975511965979,-3.141592653589793,-1.9726576788552872,-0.9935181973564045,-3.1912433588323217
-2.443460952792061,-1.0471975511965979,-2.443460952792061,-2.4939414543180947,-1.1009333733043936,-2.4754108843557554
-2.443460952792061,-1.0471975511965979,-1.7453292519943295,-2.4160686710065056,-1.035974525177015,-1.7607070103926605
-2.443460952792061,-1.0471975511965979,-1.0471975511965979,-2.3276333615386156,-0.9966919679532791,-1.0433527648376035
-2.443460952792061,-1.0471975511965979,-0.34906585039886595,-2.314926483182775,-1.0057311424451731,-0.32187459479000313
-2.443460952792061,-1.0471975511965979,0.34906585039886595,-2.38374490720307,-1.0336756204676358,0.40011474034416844
-2.443460952792061,-1.0471975511965979,1.0471975511965974,-2.386170027270508,-1.0025267881136526,1.0926264973588822
-2.443460952792061,-1.0471975511965979,1.7453292519943293,-2.2817072945648373,-0.9616878205922051,1.7625153603379455
-2.443460952792061,-1.0471975511965979,2.443460952792061,-2.258494981792451,-1.00537429788788,2.4244355882047075
-2.443460952792061,-1.0471975511965979,3.141592653589793,-2.394761707668792,-1.1347750094448377,3.0751176255342823
-2.443460952792061,-0.34906585039886595,-3.141592653589793,-1.9646506404105866,-0.23384354698782933,-3.2481674950280475
-2.443460952792061,-0.34906585039886595,-2.443460952792061,-2.8139581495442085,-0.7488487860824059,-2.8146901409323015
-2.443460952792061,-0.34906585039886595,-1.7453292519943295,-1.9511899260940084,-0.1772242278466549,-1.9119790928991067
-2.443460952792061,-0.34906585039886595,-1.0471975511965979,-1.2989437584666272,0.2184902421343562,-0.9885952795803041
-2.443460952792061,-0.34906585039886595,-0.34906585039886595,-1.2721407481112443,0.2873199489950701,-0.04939779432700414
-2.443460952792061,-0.34906585039886595,0.34906585039886595,-1.8026641886961707,0.15295873450950948,0.9372214784710282
-2.443460952792061,-0.34906585039886595,1.0471975511965974,-1.4721919362504334,0.38526854663949084,1.5630208529499394
-2.443460952792061,-0.34906585039886595,1.7453292519943293,-0.6273545559667237,0.5982762120614931,1.879722911473153
-2.443460952792061,-0.34906585039886595,2.443460952792061,-0.8329636091141959,0.18527561378568191,2.16103888734405
-2.443460952792061,-0.34906585039886595,3.141592653589793,-2.335621926987813,-0.9284827277632721,2.3243020842443487
-2.443460952792061,0.34906585039886595,-3.141592653589793,-2.9007640013029343,1.3246143188083845,-4.04392597151683
-2.443460952792061,0.34906585039886595,-2.443460952792061,-3.3449495873475086,-0.7297177174834268,-3.3268383763037357
-2.443460952792061,0.34906585039886595,-1.7453292519943295,-0.5786840229664689,1.1293552569573388,-1.7717060874263708
-2.443460952792061,0.34906585039886595,-1.0471975511965979,-0.006222627525459767,1.7656446648157529,-0.6499926185803508
-2.443460952792061,0.34906585039886595,-0.34906585039886595,-0.8525501954756687,1.5074912617040237,0.23824752112286351
-2.443460952792061,0.34906585039886595,0.34906585039886595,-2.049263512838991,0.8637315767103788,0.9680482797421976
-2.443460952792061,0.34906585039886595,1.0471975511965974,-1.6677706570385122,0.7608218306594605,1.2840318411822624
-2.443460952792061,0.34906585039886595,1.7453292519943293,-1.3346690947926165,0.8193969936292798,1.634456564291547
-2.443460952792061,0.34906585039886595,2.443460952792061,-1.8118177093923278,0.5675813271477486,2.1774841686402007
-2.443460952792061,0.34906585039886595,3.141592653589793,-2.6309776375584812,0.1179444475268395,2.775137061331718
-2.443460952792061,1.0471975511965974,-3.141592653589793,-1.9000464078090538,1.1299869786586605,-3.2181687143291593
-2.443460952792061,1.0471975511965974,-2.443460952792061,-2.5282175497348236,0.9287481696372524,-2.502530845999154
-2.443460952792061,1.0471975511965974,-1.7453292519943295,-2.2728267801948596,1.0940304027918415,-1.744256235137834
-2.443460952792061,1.0471975511965974,-1.0471975511965979,-2.2301408112841923,1.182531252624634,-1.0094901537302836
-2.443460952792061,1.0471975511965974,-0.34906585039886595,-2.346082075294233,1.1534366984732796,-0.2952569811149197
-2.443460952792061,1.0471975511965974,0.34906585039886595,-2.4508505301741748,1.075872818429763,0.4062203778273827
-2.443460952792061,1.0471975511965974,1.0471975511965974,-2.3789553190924875,1.0678154967268034,1.0767527064042681
-2.443460952792061,1.0471975511965974,1.7453292519943293,-2.3243244373214798,1.102598062715509,1.739267955919749
-2.443460952792061,1.0471975511965974,2.443460952792061,-2.397081103631334,1.0845085325481025,2.415425040821323
-2.443460952792061,1.0471975511965974,3.141592653589793,-2.522654664056556,1.0143835418419531,3.096066751266168
-2.443460952792061,1.7453292519943293,-3.141592653589793,-1.88020217481214,1.6788096054632624,-3.080065322754484
-2.443460952792061,1.7453292519943293,-2.443460952792061,-2.452631130829524,1.7591514245876485,-2.4450806328686956
-2.443460952792061,1.7453292519943293,-1.7453292519943295,-2.4843352570170762,1.7263320070069743,-1.758324556137365
-2.443460952792061,1.7453292519943293,-1.0471975511965979,-2.471170886400972,1.7260394225790159,-1.0625736923220497
-2.443460952792061,1.7453292519943293,-0.34906585039886595,-2.4526545670073387,1.7492018319337306,-0.35860462893425216
-2.443460952792061,1.7453292519943293,0.34906585039886595,-2.4580780172129613,1.7691885601257493,0.3534788633161619
-2.443460952792061,1.7453292519943293,1.0471975511965974,-2.467741747406644,1.7695396161560146,1.069999628808919
-2.443460952792061,1.7453292519943293,1.7453292519943293,-2.453034343157111,1.7740705902641334,1.7729075751086585
-2.443460952792061,1.7453292519943293,2.443460952792061,-2.457115159656426,1.7780337062180962,2.4594919447440065
-2.443460952792061,1.7453292519943293,3.141592653589793,-2.505127464509563,1.7556820362736074,3.1331062001565755
-2.443460952792061,2.443460952792061,-3.141592653589793,-1.9858442776251666,2.2520818418304867,-2.964576591581695
-2.443460952792061,2.443460952792061,-2.443460952792061,-2.4176742686646606,2.5159378766613503,-2.3977882619803452
-2.443460952792061,2.443460952792061,-1.7453292519943295,-2.524379725599433,2.3762373049483982,-1.7608730986101964
-2.443460952792061,2.443460952792061,-1.0471975511965979,-2.5159121404636133,2.336153138825615,-1.0891575046026398
-2.443460952792061,2.443460952792061,-0.34906585039886595,-2.4848118353366746,2.3781898790366083,-0.39456017630853846
-2.443460952792061,2.443460952792061,0.34906585039886595,-2.4890087542712602,2.4386705671562696,0.3165197302597298
-2.443460952792061,2.443460952792061,1.0471975511965974,-2.491923986479034,2.4554191902833846,1.0650648848113229
-2.443460952792061,2.443460952792061,1.7453292519943293,-2.455140094304553,2.4614322514139864,1.791083548284167
-2.443460952792061,2.443460952792061,2.443460952792061,-2.449337396194157,2.4749861530027277,2.47861026157253
-2.443460952792061,2.443460952792061,3.141592653589793,-2.494746776485203,2.4618917734618617,3.142996648471968
-2.443460952792061,3.141592653589793,-3.141592653589793,-2.005108150529482,2.693448075993458,-2.727081435840885
-2.443460952792061,3.141592653589793,-2.443460952792061,-2.3746958430650262,3.2103106552021807,-2.3746958430650262
-2.443460952792061,3.141592653589793,-1.7453292519943295,-2.4281421795710716,3.0956272693932507,-1.7300104787733397
-2.443460952792061,3.141592653589793,-1.0471975511965979,-2.4583885501855147,3.049883106454285,-1.0621251485900516
-2.443460952792061,3.141592653589793,-0.34906585039886595,-2.4872462157130473,3.0453182187945935,-0.3928511133198522
-2.443460952792061,3.141592653589793,0.34906585039886595,-2.5325923243014286,3.051757967799592,0.2599344788894987
-2.443460952792061,3.141592653589793,1.0471975511965974,-2.498092264262212,3.0473272978015262,0.9925662397264466
-2.443460952792061,3.141592653589793,1.7453292519943293,-2.4387652269890587,3.05010187765011,1.750024977797332
-2.443460952792061,3.141592653589793,2.443460952792061,-2.408228368727398,3.0898961175013406,2.4786935368567242
-2.443460952792061,3.141592653589793,3.141592653589793,-2.3604988472040933,3.1909069935000187,3.224554759177761
-1.7453292519943295,-3.141592653589793,-3.141592653589793,-1.8273318053926273,-3.0989928126650663,-3.180995366063364
-1.7453292519943295,-3.141592653589793,-2.443460952792061,-1.6503705547783336,-3.046628653970431,-2.348502255576065
-1.7453292519943295,-3.141592653589793,-1.7453292519943295,-1.7315419738841034,-3.212440265657047,-1.7315419738841034
-1.7453292519943295,-3.141592653589793,-1.0471975511965979,-1.7709720235775466,-3.2679180106614605,-1.072840322779815
-1.7453292519943295,-3.141592653589793,-0.34906585039886595,-1.8022160834706413,-3.263973323194805,-0.40595268187517775
-1.7453292519943295,-3.141592653589793,0.34906585039886595,-1.8495687954197033,-3.2465655768537998,0.24482630697349217
-1.7453292519943295,-3.141592653589793,1.0471975511965974,-1.8027003759850833,-3.244294788314287,0.9898264272058436
-1.7453292519943295,-3.141592653589793,1.7453292519943293,-1.7343767672078514,-3.236616194238249,1.7562817367808075
-1.7453292519943295,-3.141592653589793,2.443460952792061,-1.7043815335049146,-3.192830171308968,2.484408671281476
-1.7453292519943295,-3.141592653589793,3.141592653589793,-1.6605702159964206,-3.0912519531499254,3.226351689587702
-1.7453292519943295,-2.443460952792061,-3.141592653589793,-1.4994004240070709,-2.94412930059402,-2.6784995873993145
-1.7453292519943295,-2.443460952792061,-2.443460952792061,-1.7959619406059522,-2.4007910770675056,-2.4074695050736503
-1.7453292519943295,-2.443460952792061,-1.7453292519943295,-1.7467271742748316,-2.3720857176377352,-1.6804297857846713
-1.7453292519943295,-2.443460952792061,-1.0471975511965979,-1.7761844190165725,-2.4307477934133614,-1.0045164778477618
-1.7453292519943295,-2.443460952792061,-0.34906585039886595,-1.8550754541356875,-2.4827225195823224,-0.35645705837482344
-1.7453292519943295,-2.443460952792061,0.34906585039886595,-1.9096337324959127,-2.4932450944213764,0.2763406564877149
-1.7453292519943295,-2.443460952792061,1.0471975511965974,-1.8449273898218355,-2.514738203633371,0.9681787772402938
-1.7453292519943295,-2.443460952792061,1.7453292519943293,-1.8140585034108796,-2.5565743175653006,1.7158692795023343
-1.7453292519943295,-2.443460952792061,2.443460952792061,-1.8231152611682002,-2.518192611025634,2.4641361890086153
-1.7453292519943295,-2.443460952792061,3.141592653589793,-1.7765985755332059,-2.3765095949792894,3.224126309818958
-1.7453292519943295,-1.7453292519943295,-3.141592653589793,-1.013589440203104,-1.776225594483297,-3.1130150891399895
-1.7453292519943295,-1.7453292519943295,-2.443460952792061,-1.7933454794757635,-1.7125764805504529,-2.4182841551472887
-1.7453292519943295,-1.7453292519943295,-1.7453292519943295,-1.7477203837211117,-1.6953671052375499,-1.708833741488025
-1.7453292519943295,-1.7453292519943295,-1.0471975511965979,-1.7650182858629135,-1.7291687585480677,-1.0230156803683175
-1.7453292519943295,-1.7453292519943295,-0.34906585039886595,-1.806301045340937,-1.7580793634046745,-0.34689555795779603
-1.7453292519943295,-1.7453292519943295,0.34906585039886595,-1.813076463063954,-1.7568687526004514,0.3288231904640242
-1.7453292519943295,-1.7453292519943295,1.0471975511965974,-1.773337317202784,-1.7525731417997215,1.0213431511894655
-1.7453292519943295,-1.7453292519943295,1.7453292519943293,-1.7647823565844127,-1.7672697545835736,1.7319962015066586
-1.7453292519943295,-1.7453292519943295,2.443460952792061,-1.7741583851479732,-1.7652371028992975,2.4446617271686693
-1.7453292519943295,-1.7453292519943295,3.141592653589793,-1.7597888052196744,-1.7360346928118677,3.1538530517737935
-1.7453292519943295,-1.0471975511965979,-3.141592653589793,-0.8253969471590997,-0.928453785059854,-3.2514246711173342
-1.7453292519943295,-1.0471975511965979,-2.443460952792061,-1.8320014373605502,-1.1445772266950096,-2.5040815990950596
-1.7453292519943295,-1.0471975511965979,-1.7453292519943295,-1.6849715269505747,-1.0267516210279846,-1.7782595265918455
-1.7453292519943295,-1.0471975511965979,-1.0471975511965979,-1.515605572797839,-0.9537291386263178,-1.045009444795119
-1.7453292519943295,-1.0471975511965979,-0.34906585039886595,-1.4879391640911317,-0.9716851068301792,-0.300730950958468
-1.7453292519943295,-1.0471975511965979,0.34906585039886595,-1.6165549311981025,-1.0270158002558634,0.4492325593401117
-1.7453292519943295,-1.0471975511965979,1.0471975511965974,-1.5991504260685332,-0.9526588372941656,1.1511272533247958
-1.7453292519943295,-1.0471975511965979,1.7453292519943293,-1.3590915009094626,-0.8526904671584896,1.8019980498940673
-1.7453292519943295,-1.0471975511965979,2.443460952792061,-1.297748577782419,-0.9435611581550862,2.4203640633265007
-1.7453292519943295,-1.0471975511965979,3.141592653589793,-1.595154473819321,-1.24393995023226,3.002894471922007
-1.7453292519943295,-0.34906585039886595,-3.141592653589793,-0.9134867103123638,-0.17223622554687978,-3.3051511719693285
-1.7453292519943295,-0.34906585039886595,-2.443460952792061,-2.6036642997501307,-1.3144886840286376,-3.3230311021977306
-1.7453292519943295,-0.34906585039886595,-1.7453292519943295,-0.6424479453238026,-0.0799637271559297,-2.2622086242365214
-1.7453292519943295,-0.34906585039886595,-1.0471975511965979,1.1254012459508445,0.9783807110536309,-1.0059805190684108
-1.7453292519943295,-0.34906585039886595,-0.34906585039886595,1.3223644989546035,1.2399021549198008,0.3799910435953171
-1.7453292519943295,-0.34906585039886595,0.34906585039886595,-0.16049426014954915,0.8592175056655051,1.9693861984437886
-1.7453292519943295,-0.34906585039886595,1.0471975511965974,1.5220788534576137,2.032651134018965,2.907099505150865
-1.7453292519943295,-0.34906585039886595,1.7453292519943293,5.0790153303261425,3.271177319528381,2.7535976277916827
-1.7453292519943295,-0.34906585039886595,2.443460952792061,4.413466203378607,1.7698928468012483,1.8179585070797466
